Datetime,Open,High,Low,Close,Adj Close,Volume,marketCycle
2024-04-04 13:30:00+00:00,155.14999389648438,155.44000244140625,153.77000427246094,154.55999755859375,154.55999755859375,7111687.0,
2024-04-04 14:30:00+00:00,154.57000732421875,155.4199981689453,154.52999877929688,155.1999969482422,155.1999969482422,1939794.0,
2024-04-04 15:30:00+00:00,155.1999969482422,156.1699981689453,155.1999969482422,155.88999938964844,155.88999938964844,1795037.0,
2024-04-04 16:30:00+00:00,155.89500427246094,155.91000366210938,155.5299072265625,155.7899932861328,155.7899932861328,1046606.0,
2024-04-04 17:30:00+00:00,155.7899932861328,155.91000366210938,154.1199951171875,154.1699981689453,154.1699981689453,1756678.0,
2024-04-04 18:30:00+00:00,154.1699981689453,154.27999877929688,152.52499389648438,152.5800018310547,152.5800018310547,3562460.0,
2024-04-04 19:30:00+00:00,152.55999755859375,152.64999389648438,151.8800048828125,151.9600067138672,151.9600067138672,3189488.0,
2024-04-05 13:30:00+00:00,151.49000549316406,154.22000122070312,151.08099365234375,153.47000122070312,153.47000122070312,4474740.0,
2024-04-05 14:30:00+00:00,153.48199462890625,154.39500427246094,153.41000366210938,154.0800018310547,154.0800018310547,1747869.0,
2024-04-05 15:30:00+00:00,154.0800018310547,154.83999633789062,154.0399932861328,154.5050048828125,154.5050048828125,1399927.0,
2024-04-05 16:30:00+00:00,154.52499389648438,154.73219299316406,154.30999755859375,154.64999389648438,154.64999389648438,1345916.0,
2024-04-05 17:30:00+00:00,154.65499877929688,154.7949981689453,153.83999633789062,153.92999267578125,153.92999267578125,1459111.0,
2024-04-05 18:30:00+00:00,153.94000244140625,154.19000244140625,153.51499938964844,153.63999938964844,153.63999938964844,1514072.0,
2024-04-05 19:30:00+00:00,153.63999938964844,154.19000244140625,153.60499572753906,153.8800048828125,153.8800048828125,1958128.0,
2024-04-08 13:30:00+00:00,153.99000549316406,156.44500732421875,153.99000549316406,156.17999267578125,156.17999267578125,4368152.0,
2024-04-08 14:30:00+00:00,156.1699981689453,156.6510009765625,156.10000610351562,156.32000732421875,156.32000732421875,2046994.0,74.55749884778997
2024-04-08 15:30:00+00:00,156.30999755859375,156.3699951171875,155.38999938964844,155.6699981689453,155.6699981689453,1621984.0,72.72961080826096
2024-04-08 16:30:00+00:00,155.6699981689453,156.26499938964844,155.6199951171875,156.11000061035156,156.11000061035156,1094950.0,76.70967538895538
2024-04-08 17:30:00+00:00,156.11000061035156,156.11000061035156,155.64999389648438,156.02000427246094,156.02000427246094,887395.0,74.20012143513455
2024-04-08 18:30:00+00:00,156.0050048828125,156.20989990234375,155.74000549316406,156.19500732421875,156.19500732421875,933198.0,76.18495701178992
2024-04-08 19:30:00+00:00,156.19000244140625,156.42999267578125,156.00999450683594,156.19000244140625,156.19000244140625,2643252.0,75.69450235606845
2024-04-09 13:30:00+00:00,157.44000244140625,159.88999938964844,157.39999389648438,158.1699981689453,158.1699981689453,6695646.0,83.88914233758865
2024-04-09 14:30:00+00:00,158.19000244140625,158.44000244140625,156.83999633789062,156.88499450683594,156.88499450683594,2868227.0,72.94667335724569
2024-04-09 15:30:00+00:00,156.88499450683594,158.3699951171875,156.75999450683594,158.27000427246094,158.27000427246094,2585092.0,79.70740343721519
2024-04-09 16:30:00+00:00,158.27999877929688,158.68499755859375,157.99000549316406,158.05999755859375,158.05999755859375,1731234.0,76.79119944426486
2024-04-09 17:30:00+00:00,158.05999755859375,158.22000122070312,157.35000610351562,157.41000366210938,157.41000366210938,1452669.0,69.34210710654696
2024-04-09 18:30:00+00:00,157.41000366210938,157.76980590820312,156.63999938964844,157.74000549316406,157.74000549316406,1890077.0,65.17798597470009
2024-04-09 19:30:00+00:00,157.72999572753906,158.19500732421875,157.66000366210938,158.14999389648438,158.14999389648438,2194810.0,70.09430194469894
2024-04-10 13:30:00+00:00,157.8699951171875,158.14999389648438,156.22999572753906,156.88999938964844,156.88999938964844,4578364.0,53.07047143502886
2024-04-10 14:30:00+00:00,156.89999389648438,157.33999633789062,156.1999969482422,156.66000366210938,156.66000366210938,1939401.0,42.896321160225675
2024-04-10 15:30:00+00:00,156.67999267578125,157.14500427246094,156.32000732421875,157.07989501953125,157.07989501953125,1222072.0,45.60136277029666
2024-04-10 16:30:00+00:00,157.0850067138672,157.8350067138672,156.4499969482422,157.4499969482422,157.4499969482422,1736373.0,54.44378542568245
2024-04-10 17:30:00+00:00,157.42999267578125,157.97000122070312,156.9001007080078,157.42999267578125,157.42999267578125,1849000.0,55.33311330003494
2024-04-10 18:30:00+00:00,157.44000244140625,158.13999938964844,157.1699981689453,157.66000366210938,157.66000366210938,1559047.0,65.12001057636539
2024-04-10 19:30:00+00:00,157.64999389648438,157.9600067138672,157.26499938964844,157.60000610351562,157.60000610351562,1398047.0,67.28810522217927
2024-04-11 13:30:00+00:00,158.35000610351562,159.32000732421875,157.92999267578125,158.00999450683594,158.00999450683594,3659070.0,76.5635991664436
2024-04-11 14:30:00+00:00,158.00999450683594,159.0800018310547,158.0,158.9709930419922,158.9709930419922,1637735.0,84.41326536666467
2024-04-11 15:30:00+00:00,158.97999572753906,159.8000030517578,158.86000061035156,159.47000122070312,159.47000122070312,1597797.0,89.8314989386416
2024-04-11 16:30:00+00:00,159.5023956298828,160.25999450683594,159.14999389648438,160.0500030517578,160.0500030517578,1820378.0,92.38653286142976
2024-04-11 17:30:00+00:00,160.05499267578125,160.66990661621094,160.0500030517578,160.65499877929688,160.65499877929688,1774697.0,94.94897342371026
2024-04-11 18:30:00+00:00,160.64999389648438,161.0449981689453,160.50999450683594,160.6699981689453,160.6699981689453,2036192.0,95.54994507186105
2024-04-11 19:30:00+00:00,160.6750030517578,161.11990356445312,160.61000061035156,160.77999877929688,160.77999877929688,2103609.0,96.10378075860302
2024-04-12 13:30:00+00:00,159.5,161.6999969482422,159.4600067138672,160.41000366210938,160.41000366210938,4689587.0,87.86266819795037
2024-04-12 14:30:00+00:00,160.39999389648438,160.39999389648438,158.83999633789062,159.85000610351562,159.85000610351562,2128635.0,75.60525034435098
2024-04-12 15:30:00+00:00,159.85000610351562,160.23500061035156,159.53500366210938,159.6300048828125,159.6300048828125,1262809.0,63.70114446245835
2024-04-12 16:30:00+00:00,159.6300048828125,159.80999755859375,158.60000610351562,158.6999969482422,158.6999969482422,1411898.0,44.839523741258304
2024-04-12 17:30:00+00:00,158.6699981689453,159.2899932861328,158.60000610351562,159.0500030517578,159.0500030517578,1368820.0,38.184969634503574
2024-04-12 18:30:00+00:00,159.05999755859375,159.1999969482422,158.6300048828125,158.7899932861328,158.7899932861328,1348462.0,31.939348221150063
2024-04-12 19:30:00+00:00,158.7899932861328,159.25,158.6300048828125,159.24000549316406,159.24000549316406,1762723.0,37.735946787017426
2024-04-15 13:30:00+00:00,159.67999267578125,160.8300018310547,159.0399932861328,159.94000244140625,159.94000244140625,5163096.0,47.587710606296454
2024-04-15 14:30:00+00:00,159.92999267578125,160.30999755859375,159.4600067138672,160.0800018310547,160.0800018310547,1948556.0,57.71698175337756
2024-04-15 15:30:00+00:00,160.07000732421875,160.3300018310547,159.3800048828125,159.4149932861328,159.4149932861328,1616307.0,50.379308586741466
2024-04-15 16:30:00+00:00,159.4149932861328,159.7449951171875,157.82000732421875,157.82000732421875,157.82000732421875,2610589.0,37.936035753589415
2024-04-15 17:30:00+00:00,157.82000732421875,157.8699951171875,156.5500030517578,156.86000061035156,156.86000061035156,2479681.0,28.022195893758663
2024-04-15 18:30:00+00:00,156.85000610351562,157.35989379882812,156.14999389648438,156.36500549316406,156.36500549316406,1783366.0,19.324094601027866
